CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
Union,ErrorReturn,1754211173453527930,1754211173463708812,1754211173463717849,1754211173463717948,10
Union,ErrorReturn,1754211173463763965,1754211173473955606,1754211173473963850,1754211173473964006,10
Union,ErrorReturn,1754211173474003208,1754211173484093943,1754211173484101955,1754211173484102057,10
Union,ErrorReturn,1754211173484135760,1754211173494232562,1754211173494239398,1754211173494239496,10
Union,ErrorReturn,1754211173494285227,1754211173504375782,1754211173504383319,1754211173504383413,10
Union,ErrorReturn,1754211173504418123,1754211173609525956,1754211173609533868,1754211173609533958,105
Union,ErrorReturn,1754211173609571707,1754211173714777116,1754211173714784908,1754211173714785265,105
Union,ErrorReturn,1754211173714822376,1754211173819998250,1754211173820005758,1754211173820005871,105
Union,ErrorReturn,1754211173820048614,1754211173925239943,1754211173925249507,1754211173925249615,105
Union,ErrorReturn,1754211173925308874,1754211174030489461,1754211174030496847,1754211174030496944,105
Union,ErrorReturn,1754211174030532088,1754211176151721458,1754211176151733502,1754211176151733925,2121
Union,ErrorReturn,1754211176151803413,1754211178273018068,1754211178273029935,1754211178273030039,2121
Union,ErrorReturn,1754211178273105412,1754211180394317176,1754211180394328762,1754211180394328849,2121
Union,ErrorReturn,1754211180394453074,1754211182515629425,1754211182515643420,1754211182515643766,2121
Union,ErrorReturn,1754211182515833974,1754211184636980284,1754211184636993994,1754211184636994597,2121
Union,ErrorReturn,1754211184637074800,1754211188958256724,1754211188958267839,1754211188958267914,4321
Union,ErrorReturn,1754211188958376708,1754211193279530058,1754211193279540951,1754211193279541080,4321
Union,ErrorReturn,1754211193279638823,1754211197600782741,1754211197600797649,1754211197600797963,4321
Union,ErrorReturn,1754211197600981289,1754211201922102148,1754211201922114510,1754211201922115085,4321
Union,ErrorReturn,1754211201922219435,1754211206243327255,1754211206243337844,1754211206243337956,4321
Union,Exception,1754211206243478493,NA,NA,1754211232623408475,NA
Union,Exception,1754211232623413625,NA,NA,1754211259065012249,NA
Union,Exception,1754211259065021145,NA,NA,1754211285447275523,NA
Union,Exception,1754211285447285175,NA,NA,1754211311847697104,NA
Union,Exception,1754211311847703677,NA,NA,1754211338239256703,NA
Union,Exception,1754211338239294261,1754211338249493835,1754211338249502948,1754211338249527766,10
Union,Exception,1754211338249555047,1754211338259757077,1754211338259766646,1754211338259770147,10
Union,Exception,1754211338259912495,1754211338270012702,1754211338270020814,1754211338270027567,10
Union,Exception,1754211338270189004,1754211338280278191,1754211338280290663,1754211338280297292,10
Union,Exception,1754211338280331917,1754211338290422684,1754211338290430760,1754211338290435306,10
Union,Exception,1754211338290561573,1754211338395671622,1754211338395680087,1754211338395687042,105
Union,Exception,1754211338395839542,1754211338500991123,1754211338501003300,1754211338501009976,105
Union,Exception,1754211338501146164,1754211338606376749,1754211338606385566,1754211338606392235,105
Union,Exception,1754211338606421278,1754211338711603692,1754211338711611963,1754211338711616066,105
Union,Exception,1754211338711650724,1754211338816846327,1754211338816854052,1754211338816857410,105
Union,Exception,1754211338816890833,1754211340938088856,1754211340938101469,1754211340938126936,2121
Union,Exception,1754211340938192899,1754211343059396445,1754211343059407672,1754211343059430914,2121
Union,Exception,1754211343059492904,1754211345180713286,1754211345180724836,1754211345180748885,2121
Union,Exception,1754211345180802433,1754211347301924311,1754211347301936346,1754211347301961023,2121
Union,Exception,1754211347302030016,1754211349423143332,1754211349423154600,1754211349423182739,2121
Union,Exception,1754211349423246646,1754211353744422244,1754211353744435774,1754211353744455285,4321
Union,Exception,1754211353744667894,1754211358065787187,1754211358065797218,1754211358065823976,4321
Union,Exception,1754211358065892126,1754211362387090739,1754211362387103988,1754211362387130504,4321
Union,Exception,1754211362387172634,1754211366708382541,1754211366708397103,1754211366708426763,4321
Union,Exception,1754211366708472668,1754211371029683227,1754211371029695607,1754211371029711697,4321
