CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
Interval,ErrorReturn,1754132986450135222,NA,NA,1754133012449200617,NA
Interval,ErrorReturn,1754133012449208890,NA,NA,1754133039126943232,NA
Interval,ErrorReturn,1754133039126952084,NA,NA,1754133066221404167,NA
Interval,ErrorReturn,1754133066221469813,1754133066231678346,1754133066238104345,1754133066238104435,10
Interval,ErrorReturn,1754133066238119741,1754133066248206802,1754133066254799790,1754133066254799870,10
Interval,ErrorReturn,1754133066254824671,1754133066264929186,1754133066271494077,1754133066271494385,10
Interval,ErrorReturn,1754133066271512079,1754133066281588750,1754133066288193056,1754133066288193124,10
Interval,ErrorReturn,1754133066288205184,1754133066298277394,1754133066304887483,1754133066304887546,10
Interval,ErrorReturn,1754133066304899754,1754133066410009051,1754133066421744444,1754133066421744722,105
Interval,ErrorReturn,1754133066421767520,1754133066526971281,1754133066538603729,1754133066538603761,105
Interval,ErrorReturn,1754133066538620548,1754133066643724610,1754133066655460838,1754133066655460871,105
Interval,ErrorReturn,1754133066655483398,1754133066760590289,1754133066772318543,1754133066772318579,105
Interval,ErrorReturn,1754133066772333472,1754133066877532411,1754133066889174537,1754133066889174569,105
Interval,ErrorReturn,1754133066889194024,1754133069010311784,1754133069025960901,1754133069025960974,2121
Interval,ErrorReturn,1754133069026000844,1754133071147188637,1754133071162750348,1754133071162750445,2121
Interval,ErrorReturn,1754133071162788886,1754133073283913855,1754133073299539031,1754133073299539125,2121
Interval,ErrorReturn,1754133073299579111,1754133075420760457,1754133075436326482,1754133075436326608,2121
Interval,ErrorReturn,1754133075436367221,1754133077557538674,1754133077573114638,1754133077573114965,2121
Interval,ErrorReturn,1754133077573158462,1754133081894288538,1754133081896769740,1754133081896769827,4321
Interval,ErrorReturn,1754133081896812314,1754133086218032534,1754133086220585725,1754133086220586066,4321
Interval,ErrorReturn,1754133086220629624,1754133090541828541,1754133090544239982,1754133090544240557,4321
Interval,ErrorReturn,1754133090544281667,1754133094865468559,1754133094867897846,1754133094867898444,4321
Interval,ErrorReturn,1754133094867939732,1754133099189157975,1754133099191558946,1754133099191559552,4321
Interval,Exception,1754133099191591199,NA,NA,1754133126073849044,NA
Interval,Exception,1754133126073857528,NA,NA,1754133153078212708,NA
Interval,Exception,1754133153078222127,NA,NA,1754133179115005089,NA
Interval,Exception,1754133179115014353,NA,NA,1754133205861004077,NA
Interval,Exception,1754133205861015074,NA,NA,1754133232834848443,NA
Interval,Exception,1754133232834899190,1754133232845074948,1754133232851550547,1754133232851575794,10
Interval,Exception,1754133232851589362,1754133232861676600,1754133232868270563,1754133232868273623,10
Interval,Exception,1754133232868288148,1754133232878478782,1754133232884967738,1754133232884970554,10
Interval,Exception,1754133232884984345,1754133232895215609,1754133232901664746,1754133232901672602,10
Interval,Exception,1754133232901684203,1754133232911858714,1754133232918366634,1754133232918371268,10
Interval,Exception,1754133232918383286,1754133233023559505,1754133233035227663,1754133233035235515,105
Interval,Exception,1754133233035253377,1754133233140432373,1754133233152092777,1754133233152099719,105
Interval,Exception,1754133233152116165,1754133233257225198,1754133233268956256,1754133233268964516,105
Interval,Exception,1754133233268984396,1754133233374094143,1754133233385821377,1754133233385833310,105
Interval,Exception,1754133233385891058,1754133233490997238,1754133233502691666,1754133233502697257,105
Interval,Exception,1754133233502721937,1754133235623925146,1754133235639483989,1754133235639508682,2121
Interval,Exception,1754133235639547174,1754133237760759278,1754133237776300113,1754133237776327655,2121
Interval,Exception,1754133237776381835,1754133239897501156,1754133239913121386,1754133239913138546,2121
Interval,Exception,1754133239913183567,1754133242034361756,1754133242049926708,1754133242049940959,2121
Interval,Exception,1754133242049981460,1754133244171183159,1754133244186728044,1754133244186737093,2121
Interval,Exception,1754133244186778542,1754133248507973431,1754133248510386873,1754133248510403949,4321
Interval,Exception,1754133248510452879,1754133252831660928,1754133252834062913,1754133252834091790,4321
Interval,Exception,1754133252834144265,1754133257155371179,1754133257157756130,1754133257157780511,4321
Interval,Exception,1754133257157823902,1754133261479007089,1754133261481436772,1754133261481449147,4321
Interval,Exception,1754133261481499980,1754133265802720691,1754133265805103405,1754133265805136660,4321
Union,ErrorReturn,1754133265805164590,NA,NA,1754133293358341693,NA
Union,ErrorReturn,1754133293358345843,NA,NA,1754133320894025675,NA
Union,ErrorReturn,1754133320894028611,NA,NA,1754133348445902131,NA
Union,ErrorReturn,1754133348445907760,NA,NA,1754133375998433585,NA
Union,ErrorReturn,1754133375998440370,NA,NA,1754133403414221044,NA
Union,ErrorReturn,1754133403414273611,1754133403424452630,1754133403424462718,1754133403424462892,10
Union,ErrorReturn,1754133403424512099,1754133403434675944,1754133403434683277,1754133403434683422,10
Union,ErrorReturn,1754133403434720718,1754133403444810977,1754133403444818829,1754133403444818936,10
Union,ErrorReturn,1754133403444851402,1754133403455004283,1754133403455011793,1754133403455011928,10
Union,ErrorReturn,1754133403455058068,1754133403465147398,1754133403465154391,1754133403465154530,10
Union,ErrorReturn,1754133403465187475,1754133403570294708,1754133403570302892,1754133403570303218,105
Union,ErrorReturn,1754133403570348467,1754133403675539076,1754133403675546710,1754133403675546769,105
