CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
FunctionPointerExchange,Exception,1753271483860427857,1753271485981606702,1753271485981607955,1753271485981624039,2121
FunctionPointerExchange,Exception,1753271485981670571,1753271488102912818,1753271488102914308,1753271488102941365,2121
FunctionPointerExchange,Exception,1753271488102995402,1753271490224201778,1753271490224204625,1753271490224232332,2121
FunctionPointerExchange,Exception,1753271490224279981,1753271494545509975,1753271494545511295,1753271494545534806,4321
FunctionPointerExchange,Exception,1753271494545715100,1753271498866912628,1753271498866915601,1753271498866945760,4321
FunctionPointerExchange,Exception,1753271498867014543,1753271503188240823,1753271503188241823,1753271503188257010,4321
FunctionPointerExchange,Exception,1753271503188311964,1753271507509499744,1753271507509501325,1753271507509523362,4321
FunctionPointerExchange,Exception,1753271507509582519,1753271511830695951,1753271511830699430,1753271511830724721,4321
FunctionPointerExchangeCallConv,ErrorReturn,1753271511830759187,NA,NA,1753271541739452320,NA
FunctionPointerExchangeCallConv,ErrorReturn,1753271541739459479,NA,NA,1753271571713023692,NA
FunctionPointerExchangeCallConv,ErrorReturn,1753271571713029582,NA,NA,1753271601784964463,NA
FunctionPointerExchangeCallConv,ErrorReturn,1753271601784971931,NA,NA,1753271632097565433,NA
FunctionPointerExchangeCallConv,ErrorReturn,1753271632097572921,NA,NA,1753271662220117322,NA
FunctionPointerExchangeCallConv,ErrorReturn,1753271662220172750,1753271662230354392,1753271662230355159,1753271662230355277,10
FunctionPointerExchangeCallConv,ErrorReturn,1753271662230503827,1753271662240680876,1753271662240682087,1753271662240682199,10
FunctionPointerExchangeCallConv,ErrorReturn,1753271662240807688,1753271662251043872,1753271662251044578,1753271662251044703,10
FunctionPointerExchangeCallConv,ErrorReturn,1753271662251166864,1753271662261356826,1753271662261357603,1753271662261357722,10
FunctionPointerExchangeCallConv,ErrorReturn,1753271662261481258,1753271662271587891,1753271662271588665,1753271662271588787,10
FunctionPointerExchangeCallConv,ErrorReturn,1753271662271717564,1753271662376822931,1753271662376823820,1753271662376824223,105
FunctionPointerExchangeCallConv,ErrorReturn,1753271662376969303,1753271662482150096,1753271662482151013,1753271662482151135,105
FunctionPointerExchangeCallConv,ErrorReturn,1753271662482201837,1753271662587373978,1753271662587374560,1753271662587374690,105
FunctionPointerExchangeCallConv,ErrorReturn,1753271662587412483,1753271662692588629,1753271662692589233,1753271662692589258,105
FunctionPointerExchangeCallConv,ErrorReturn,1753271662692626595,1753271662797807231,1753271662797807795,1753271662797807897,105
FunctionPointerExchangeCallConv,ErrorReturn,1753271662797848325,1753271664919037372,1753271664919039110,1753271664919039423,2121
FunctionPointerExchangeCallConv,ErrorReturn,1753271664919110407,1753271667040311178,1753271667040312840,1753271667040313244,2121
FunctionPointerExchangeCallConv,ErrorReturn,1753271667040399968,1753271669161604070,1753271669161605873,1753271669161606198,2121
FunctionPointerExchangeCallConv,ErrorReturn,1753271669161683513,1753271671282871598,1753271671282872368,1753271671282872489,2121
FunctionPointerExchangeCallConv,ErrorReturn,1753271671282925113,1753271673404120522,1753271673404121593,1753271673404121957,2121
FunctionPointerExchangeCallConv,ErrorReturn,1753271673404192812,1753271677725387761,1753271677725389594,1753271677725389975,4321
FunctionPointerExchangeCallConv,ErrorReturn,1753271677725471772,1753271682046584267,1753271682046586278,1753271682046586891,4321
FunctionPointerExchangeCallConv,ErrorReturn,1753271682046664186,1753271686367772173,1753271686367773186,1753271686367773812,4321
FunctionPointerExchangeCallConv,ErrorReturn,1753271686367839703,1753271690689032589,1753271690689033965,1753271690689034588,4321
FunctionPointerExchangeCallConv,ErrorReturn,1753271690689107301,1753271695010367164,1753271695010368837,1753271695010369140,4321
Interval,ErrorReturn,1753271695010434918,NA,NA,1753271720719570064,NA
Interval,ErrorReturn,1753271720719575842,NA,NA,1753271746420840530,NA
Interval,ErrorReturn,1753271746420842995,NA,NA,1753271773373457074,NA
Interval,ErrorReturn,1753271773373464367,NA,NA,1753271800366548986,NA
Interval,ErrorReturn,1753271800366553615,NA,NA,1753271827334050414,NA
Interval,ErrorReturn,1753271827334088251,1753271827344266164,1753271827350748503,1753271827350748574,10
Interval,ErrorReturn,1753271827350771013,1753271827360927542,1753271827367443402,1753271827367443467,10
Interval,ErrorReturn,1753271827367454645,1753271827377547248,1753271827384137610,1753271827384137648,10
Interval,ErrorReturn,1753271827384156954,1753271827394333694,1753271827400837343,1753271827400837389,10
Interval,ErrorReturn,1753271827400849188,1753271827410935807,1753271827417531503,1753271827417531552,10
Interval,ErrorReturn,1753271827417542134,1753271827522653890,1753271827534387683,1753271827534387722,105
Interval,ErrorReturn,1753271827534400166,1753271827639608418,1753271827651243785,1753271827651243838,105
Interval,ErrorReturn,1753271827651258329,1753271827756371579,1753271827768100116,1753271827768100154,105
Interval,ErrorReturn,1753271827768111870,1753271827873220585,1753271827884956351,1753271827884956379,105
Interval,ErrorReturn,1753271827884968880,1753271827990087546,1753271828001812410,1753271828001812456,105
Interval,ErrorReturn,1753271828001826010,1753271830122946757,1753271830138602994,1753271830138603037,2121
Interval,ErrorReturn,1753271830138650056,1753271832259766848,1753271832275392044,1753271832275392124,2121
Interval,ErrorReturn,1753271832275433304,1753271834396550047,1753271834412184835,1753271834412184893,2121
Interval,ErrorReturn,1753271834412206795,1753271836533321092,1753271836548974260,1753271836548974304,2121
Interval,ErrorReturn,1753271836548994397,1753271838670111385,1753271838685763767,1753271838685764072,2121
Interval,ErrorReturn,1753271838685784822,1753271843006897174,1753271843009425768,1753271843009425893,4321
Interval,ErrorReturn,1753271843009459763,1753271847330647781,1753271847333088934,1753271847333089465,4321
Interval,ErrorReturn,1753271847333120000,1753271851654324073,1753271851656753773,1753271851656754097,4321
Interval,ErrorReturn,1753271851656802169,1753271855978017153,1753271855980420021,1753271855980420062,4321
Interval,ErrorReturn,1753271855980445562,1753271860301635216,1753271860304080186,1753271860304080225,4321
Interval,Exception,1753271860304104201,NA,NA,1753271886131852710,NA
Interval,Exception,1753271886131859796,NA,NA,1753271911979361051,NA
Interval,Exception,1753271911979366173,NA,NA,1753271937861741748,NA
Interval,Exception,1753271937861744200,NA,NA,1753271963742018181,NA
Interval,Exception,1753271963742027290,NA,NA,1753271989679652490,NA
